order_id,product_id,quantity,unit_price
d10ea1dd-4bb3-4ea6-8200-cd12ca0a1d1f,5857ef8a-a2e6-4e81-8787-0a3703d96a5c,1,460.92
638e8d1a-39ae-462b-a80b-872e9dfa512b,6f70073b-d312-4a77-aead-32f6fe0508c4,3,472.89
638e8d1a-39ae-462b-a80b-872e9dfa512b,3e571e4c-1751-4991-812b-6397ee055847,3,494.92
638e8d1a-39ae-462b-a80b-872e9dfa512b,0020ab21-392c-40d0-bcb6-489240b8a52e,1,414.9
638e8d1a-39ae-462b-a80b-872e9dfa512b,9a2c2907-e701-4082-9cd6-c06fab0f69c1,3,346.7
638e8d1a-39ae-462b-a80b-872e9dfa512b,d5007b00-f4e8-4e15-9e2c-feec4f4b4911,2,356.01
bc04998f-a5dc-46dc-a5c9-cd65a71e7423,bf0e1a3a-de1e-433a-9935-29ff3f544be9,3,154.26
bc04998f-a5dc-46dc-a5c9-cd65a71e7423,be09e966-1605-4802-b4fb-cf3e2cf0b8ec,3,196.14
c70b32f1-448f-4d8e-93d4-4824edfd658b,c7cdd90b-1e70-46fa-8562-2281f4027900,2,200.04
c70b32f1-448f-4d8e-93d4-4824edfd658b,efbe4dfd-b319-4485-a08d-65eeb5854e19,3,14.17
c70b32f1-448f-4d8e-93d4-4824edfd658b,d8a53ad8-9268-486c-b953-1d594ca10528,2,171.81
c70b32f1-448f-4d8e-93d4-4824edfd658b,0bb3e9d9-77e1-47c4-ad0b-76b27a53fe6d,3,327.28
8c1d43b1-b184-4093-9597-796e80bf6941,0812e5c2-af4c-4378-bc9e-af94c7acf6e5,3,424.28
d52d3721-505c-4e94-9663-2e8f165183c1,aaa53bc9-8953-425a-83c5-3ae56c2d3681,1,78.74
e044438f-e378-42cb-8177-812179d92bd0,35820a83-d0bf-4872-bc0a-47fa938bbbf0,3,314.92
e044438f-e378-42cb-8177-812179d92bd0,f1ed5550-665e-4396-9a4b-328fd2f91277,3,13.29
e044438f-e378-42cb-8177-812179d92bd0,973d92eb-46af-48b9-9555-1e2485dd0ea3,2,418.49
e044438f-e378-42cb-8177-812179d92bd0,ee7e6cb2-7bbd-47c8-adbb-3d831e6be24c,3,131.19
3d457e94-8aa8-4780-9a91-fcdefbda2614,26e427e5-45f8-42c2-888d-56968b963802,1,106.72
374fd795-fd12-4cec-a9f7-f2976f2ad768,929837e5-ea6d-4f27-8eba-a72617c6a2d0,2,432.89
374fd795-fd12-4cec-a9f7-f2976f2ad768,8dd499ec-dfac-4e62-8383-e7cfa4f04d6c,2,380.07
374fd795-fd12-4cec-a9f7-f2976f2ad768,bd18e9f3-7522-4176-b046-05c4f9ed1c6c,3,332.8
374fd795-fd12-4cec-a9f7-f2976f2ad768,4b232ec9-9668-4fe0-a101-fa9e67234674,2,12.91
374fd795-fd12-4cec-a9f7-f2976f2ad768,977b5524-7838-4c8a-b879-de707a955875,2,228.42
082c1bd3-92fa-41b7-b45d-c18b27a77418,f809bd50-d5ca-4b3c-8092-65ffbcdcbc8c,3,87.95
082c1bd3-92fa-41b7-b45d-c18b27a77418,c4eb52b8-cc4d-47eb-b9bf-5b0612f9ab36,3,59.26
082c1bd3-92fa-41b7-b45d-c18b27a77418,dc2653ca-7e8d-4ad6-93dd-c1bde0f9668b,2,271.27
dd6a037e-be53-440b-a644-e1f752d8bc9b,9a3c6a4a-0084-4aa0-8488-5ce0f93ffac0,3,25.38
dd6a037e-be53-440b-a644-e1f752d8bc9b,0960fd2f-4dce-47f3-b630-454b468b12be,3,92.24
dd6a037e-be53-440b-a644-e1f752d8bc9b,8caf86fc-74b7-4fd1-b10d-3195ffbb47dc,3,22.2
dd6a037e-be53-440b-a644-e1f752d8bc9b,26317105-ab1f-45d7-980e-d17ccd48816a,3,313.99
cc14e338-4528-4268-8d8a-90c85eb70b44,e34eb50a-4cbd-4566-9091-168b65c3d580,1,339.91
cc14e338-4528-4268-8d8a-90c85eb70b44,6ef94d79-38c3-46a0-a690-fe6d1301a0a9,1,392.35
cc14e338-4528-4268-8d8a-90c85eb70b44,0c59fcd5-5560-4407-b7d4-777a6efca107,1,46.23
cc14e338-4528-4268-8d8a-90c85eb70b44,aaa53bc9-8953-425a-83c5-3ae56c2d3681,1,78.74
eb2c65ef-808e-4eb4-b5cf-b35af3773c9b,6bd9bbb3-562e-48c5-aa47-e312646e3b8e,3,278.73
eb2c65ef-808e-4eb4-b5cf-b35af3773c9b,b4e800a4-fdd5-470f-aedd-df53c1c6c4af,1,397.98
eb2c65ef-808e-4eb4-b5cf-b35af3773c9b,f5205c13-3968-4aa6-b880-8074b2e6eebb,3,244.23
eb2c65ef-808e-4eb4-b5cf-b35af3773c9b,921a81c7-9bde-4c75-a53c-3b05e8ae54e8,1,409.35
eb2c65ef-808e-4eb4-b5cf-b35af3773c9b,f30d1f1f-00e8-4b1a-bf2b-4bae6a6e8fb5,1,492.95
27d6b7f1-fdc7-4687-bcfc-1ef5c3e6993e,b1363bf4-40bf-46e9-a91b-bd4197d92d67,3,485.28
27d6b7f1-fdc7-4687-bcfc-1ef5c3e6993e,fa15871a-5519-4c15-b873-dd83e927fcdc,3,456.13
a0cfc1d7-a502-428e-8bb6-e281f3754d1d,dacbdf65-59aa-444c-bd82-0aaf2dc03e4c,1,386.36
a0cfc1d7-a502-428e-8bb6-e281f3754d1d,448dd11c-9637-412d-8430-30642fc2f1d6,1,392.59
a0cfc1d7-a502-428e-8bb6-e281f3754d1d,38c8f819-1324-4aaf-9e56-1ee03fa379c7,3,134.42
a0cfc1d7-a502-428e-8bb6-e281f3754d1d,61fcb121-2f66-410b-bff5-ae8b202f6cf9,3,423.37
a0cfc1d7-a502-428e-8bb6-e281f3754d1d,5a88b535-82eb-4e95-b2f6-118acf223f44,2,134.87
ee4d7860-95ad-4911-ab97-341cbc3b3400,ed28a419-7bc9-4d1d-8ba3-1e63d2ad2824,1,56.37
ae2a159b-b91a-4a4f-ad85-2055e66544e4,ea3acac7-cd27-4046-986c-3dae9cb3a835,1,213.2
ae2a159b-b91a-4a4f-ad85-2055e66544e4,8e28b413-bc08-4fdc-9f62-c04e2473c5be,3,143.36
ae2a159b-b91a-4a4f-ad85-2055e66544e4,bf6fa1f2-f449-4f77-86ed-e1393296362b,1,32.67
06cf1ac5-2971-4064-8ba0-c06c065294e5,8702211d-ffe2-447a-b75e-bc293388d002,1,23.19
06cf1ac5-2971-4064-8ba0-c06c065294e5,c2166624-ee70-4ee2-b03b-99a3434da913,3,338.11
06cf1ac5-2971-4064-8ba0-c06c065294e5,75997544-98b6-439d-87c2-fd8079ef7535,3,121.13
06cf1ac5-2971-4064-8ba0-c06c065294e5,9249cf6b-3576-4a67-bf59-fa281403e20f,1,103.39
06cf1ac5-2971-4064-8ba0-c06c065294e5,2a5f5e30-ebbf-459d-a21b-b0b98df436cf,3,50.21
9bb99880-771b-4299-a6d0-452eb1184089,bd2b431d-2c5a-4448-ae69-4cec53ba7895,3,481.12
9bb99880-771b-4299-a6d0-452eb1184089,0960fd2f-4dce-47f3-b630-454b468b12be,1,92.24
b277ed2c-c53f-42af-a69d-719f456b2db1,1675c20a-3d01-46ed-8984-53db6eacfd18,1,51.21
b277ed2c-c53f-42af-a69d-719f456b2db1,428175c8-036e-42c6-9d6a-df20edf1f360,2,94.61
b277ed2c-c53f-42af-a69d-719f456b2db1,0fa2c767-67bf-4d80-a7b5-3a19bf682a9b,1,181.63
b277ed2c-c53f-42af-a69d-719f456b2db1,dbb154a6-948e-42ff-b763-194883040043,2,212.21
a9bf0ff9-4217-4f84-a9aa-21894193b2fc,0020ab21-392c-40d0-bcb6-489240b8a52e,3,414.9
a9bf0ff9-4217-4f84-a9aa-21894193b2fc,61fcb121-2f66-410b-bff5-ae8b202f6cf9,1,423.37
a9bf0ff9-4217-4f84-a9aa-21894193b2fc,3348d321-caf9-4a81-bede-a1aad9d478c4,3,181.26
8d8791c9-f507-4ddb-8ac5-0e723892d4f7,32fec89c-49ad-43f8-83ab-b408867b99fe,1,321.92
8d8791c9-f507-4ddb-8ac5-0e723892d4f7,bf6fa1f2-f449-4f77-86ed-e1393296362b,1,32.67
8d8791c9-f507-4ddb-8ac5-0e723892d4f7,34fd7760-de4f-46f8-9cfe-bb8f07e71728,2,96.47
f58f905f-46a3-419b-be34-b7b3254c8836,e25d9cf8-9d26-4214-9f0f-ce227c66352f,2,89.01
f58f905f-46a3-419b-be34-b7b3254c8836,5b269dc1-9839-45da-8539-ef567d0d7280,3,145.62
5d1108cb-1440-4b2d-b588-05e0e204b1c0,d8a53ad8-9268-486c-b953-1d594ca10528,2,171.81
5d1108cb-1440-4b2d-b588-05e0e204b1c0,26317105-ab1f-45d7-980e-d17ccd48816a,2,313.99
5d1108cb-1440-4b2d-b588-05e0e204b1c0,a94b2ba5-d6fd-4fef-b3b1-9b691d4a607b,1,341.83
5d1108cb-1440-4b2d-b588-05e0e204b1c0,c49859e9-9c46-4c1e-a5e6-d7db59923b1b,3,283.58
4d99d253-cb31-47dc-9958-9c76e502a12e,cbe9c003-cd89-4514-b96d-5d559d77dd94,2,437.16
4d99d253-cb31-47dc-9958-9c76e502a12e,99d39727-0056-4085-8dfb-e9bac13762fa,1,430.5
4d99d253-cb31-47dc-9958-9c76e502a12e,9c7a2a5a-8b76-48c4-85b9-1f1a4950f5e8,3,361.59
4d99d253-cb31-47dc-9958-9c76e502a12e,c2166624-ee70-4ee2-b03b-99a3434da913,3,338.11
4d99d253-cb31-47dc-9958-9c76e502a12e,32ab010a-4dde-453e-807b-af864bd9dd82,1,408.4
52194b5b-df08-4478-9b46-e3f615b38a03,a5c8c9ac-deb6-460b-a116-67a3e40ad840,1,120.7
ae36baf0-f9fa-4a9a-b39c-a811a2e837a4,448dd11c-9637-412d-8430-30642fc2f1d6,2,392.59
ae36baf0-f9fa-4a9a-b39c-a811a2e837a4,5ad0635a-c2b0-49c9-a34c-fed3d91ccc30,2,195.86
ae36baf0-f9fa-4a9a-b39c-a811a2e837a4,dacbdf65-59aa-444c-bd82-0aaf2dc03e4c,3,386.36
d3ca7467-6328-468a-bdf6-943d1d539e2b,b4e800a4-fdd5-470f-aedd-df53c1c6c4af,2,397.98
d3ca7467-6328-468a-bdf6-943d1d539e2b,fa15871a-5519-4c15-b873-dd83e927fcdc,3,456.13
d3ca7467-6328-468a-bdf6-943d1d539e2b,9064e0d3-ca28-497f-9515-7ddb81d0d149,2,125.58
e30a9965-1e17-4dc8-9ec9-d6f0213845c1,ee7e6cb2-7bbd-47c8-adbb-3d831e6be24c,3,131.19
e30a9965-1e17-4dc8-9ec9-d6f0213845c1,9c7a2a5a-8b76-48c4-85b9-1f1a4950f5e8,2,361.59
a3b8b122-63e3-40cb-8adb-9986b6d95dba,69bf8840-832a-4b0e-9f65-6a5497825887,1,286.03
a3b8b122-63e3-40cb-8adb-9986b6d95dba,8e28b413-bc08-4fdc-9f62-c04e2473c5be,1,143.36
a3b8b122-63e3-40cb-8adb-9986b6d95dba,4a75e719-9479-4132-9f8c-6b683af3a721,1,192.44
316bcdf8-b3ed-420c-955c-e8d633d77ead,ed3a3e7c-bbae-4ad3-ab0e-e677590709b9,2,71.7
316bcdf8-b3ed-420c-955c-e8d633d77ead,fec504ce-3a48-445c-b582-dc87124efd2c,2,282.56
760997af-943f-4b04-99cf-14ba6b0fcd51,5a88b535-82eb-4e95-b2f6-118acf223f44,3,134.87
760997af-943f-4b04-99cf-14ba6b0fcd51,9baeb102-f4d0-484e-bb15-283526feb222,1,139.65
6ac3d56c-92f2-4f38-ad98-98a25276181d,3e571e4c-1751-4991-812b-6397ee055847,1,494.92
7327f988-420c-4685-bd94-ef020fd61d4b,2a5f5e30-ebbf-459d-a21b-b0b98df436cf,3,50.21
7327f988-420c-4685-bd94-ef020fd61d4b,72ee5499-da95-4b9b-97e2-bd72329717f9,2,386.29
7327f988-420c-4685-bd94-ef020fd61d4b,1d3cbecc-007b-4a82-8662-b3e93f42291e,1,67.04
7327f988-420c-4685-bd94-ef020fd61d4b,9a2c2907-e701-4082-9cd6-c06fab0f69c1,2,346.7
debd8642-3dd9-4d32-8fd6-7e2caa354524,19d9d908-7538-415a-9e45-8af21f3791f8,2,237.42
debd8642-3dd9-4d32-8fd6-7e2caa354524,2552a0f3-07f6-4697-be00-01e69277ad97,3,159.36
af1d2962-8452-4170-a7ff-8b7c8edf4ed1,60ff7e6f-ea70-44cf-afd1-9d3535fcb236,3,403.59
af1d2962-8452-4170-a7ff-8b7c8edf4ed1,5e1a4f4d-47bf-41ed-9402-d94681363a6c,1,261.5
af1d2962-8452-4170-a7ff-8b7c8edf4ed1,222f0b0e-f014-4deb-9ec3-14c685bed2be,3,66.96
af1d2962-8452-4170-a7ff-8b7c8edf4ed1,2552a0f3-07f6-4697-be00-01e69277ad97,3,159.36
d6517c11-ce46-4c31-95ac-48f8f137e3c1,26e427e5-45f8-42c2-888d-56968b963802,1,106.72
d6517c11-ce46-4c31-95ac-48f8f137e3c1,72ee0c0b-5850-4178-b98a-e317df2ce760,2,131.28
d6517c11-ce46-4c31-95ac-48f8f137e3c1,1675c20a-3d01-46ed-8984-53db6eacfd18,3,51.21
d6517c11-ce46-4c31-95ac-48f8f137e3c1,8702211d-ffe2-447a-b75e-bc293388d002,1,23.19
b16bb9b3-2a6f-40a8-ae47-3d643a4a0440,9249cf6b-3576-4a67-bf59-fa281403e20f,1,103.39
160819bb-8dd2-4820-a973-158703e75bad,9064e0d3-ca28-497f-9515-7ddb81d0d149,2,125.58
160819bb-8dd2-4820-a973-158703e75bad,f3f93791-27cc-49e8-8c1e-a8a0389d37e9,3,25.59
160819bb-8dd2-4820-a973-158703e75bad,eec281ce-a1ad-4690-a380-706211dd3f1e,2,153.21
160819bb-8dd2-4820-a973-158703e75bad,153fe594-c5a3-44e2-b334-10eda8088409,2,222.64
f5a8f122-04fb-4c74-b949-11bbb7e74847,9a2c2907-e701-4082-9cd6-c06fab0f69c1,1,346.7
f5a8f122-04fb-4c74-b949-11bbb7e74847,62296ce4-6b67-48db-b36c-826aa9486d1d,2,62.37
f5a8f122-04fb-4c74-b949-11bbb7e74847,0020ab21-392c-40d0-bcb6-489240b8a52e,1,414.9
ee6a11d4-31f5-4bb5-86f5-66f30ab27993,56b3e473-6409-4189-8003-cc1bc0487935,3,309.61
ee6a11d4-31f5-4bb5-86f5-66f30ab27993,1cf1b278-68c9-430f-94ca-f006988a305f,2,371.67
ee6a11d4-31f5-4bb5-86f5-66f30ab27993,f3f93791-27cc-49e8-8c1e-a8a0389d37e9,1,25.59
ee6a11d4-31f5-4bb5-86f5-66f30ab27993,718668be-1868-4478-9582-7953ae4083a6,3,452.07
ee6a11d4-31f5-4bb5-86f5-66f30ab27993,4d590ac0-413e-442f-8a93-7ea48d9b825b,1,99.51
6cd69f4d-61d2-49a8-8efb-3f243ac0336e,8702211d-ffe2-447a-b75e-bc293388d002,2,23.19
6cd69f4d-61d2-49a8-8efb-3f243ac0336e,82a58322-3555-46b7-9d2f-37412a942678,3,482.43
6cd69f4d-61d2-49a8-8efb-3f243ac0336e,0020ab21-392c-40d0-bcb6-489240b8a52e,1,414.9
6cd69f4d-61d2-49a8-8efb-3f243ac0336e,72ee0c0b-5850-4178-b98a-e317df2ce760,3,131.28
6cd69f4d-61d2-49a8-8efb-3f243ac0336e,c2cc6696-e249-4ad1-b55a-17dc7d5d167c,2,464.85
f69bae80-d9a0-4ad9-ba3e-879aa51425d4,32ab010a-4dde-453e-807b-af864bd9dd82,3,408.4
f69bae80-d9a0-4ad9-ba3e-879aa51425d4,19d9d908-7538-415a-9e45-8af21f3791f8,3,237.42
f69bae80-d9a0-4ad9-ba3e-879aa51425d4,19d9d908-7538-415a-9e45-8af21f3791f8,2,237.42
f69bae80-d9a0-4ad9-ba3e-879aa51425d4,4a75e719-9479-4132-9f8c-6b683af3a721,2,192.44
f69bae80-d9a0-4ad9-ba3e-879aa51425d4,718668be-1868-4478-9582-7953ae4083a6,3,452.07
c9895780-db4f-4bf7-b7f5-48adec077c8b,1f8dee74-7995-409d-b01a-861ce6f2e52d,3,49.94
c9895780-db4f-4bf7-b7f5-48adec077c8b,35820a83-d0bf-4872-bc0a-47fa938bbbf0,3,314.92
c9895780-db4f-4bf7-b7f5-48adec077c8b,3e99e007-6364-4eaa-9a37-71281325c5f4,3,190.26
3acaada7-e244-46d4-963a-167039b4c2cc,c7cdd90b-1e70-46fa-8562-2281f4027900,2,200.04
3acaada7-e244-46d4-963a-167039b4c2cc,62296ce4-6b67-48db-b36c-826aa9486d1d,3,62.37
3acaada7-e244-46d4-963a-167039b4c2cc,a7cd7480-a6bb-4043-a90e-cd247c51b211,2,187.32
3acaada7-e244-46d4-963a-167039b4c2cc,6f70073b-d312-4a77-aead-32f6fe0508c4,1,472.89
3acaada7-e244-46d4-963a-167039b4c2cc,82a58322-3555-46b7-9d2f-37412a942678,2,482.43
31df33c5-f604-48eb-ae85-b1b41f73e41e,6eb8a8b9-759c-4f7d-8b25-996b72bd399d,2,341.2
31df33c5-f604-48eb-ae85-b1b41f73e41e,f1ed5550-665e-4396-9a4b-328fd2f91277,2,13.29
31df33c5-f604-48eb-ae85-b1b41f73e41e,c49859e9-9c46-4c1e-a5e6-d7db59923b1b,2,283.58
cf76ec88-cd61-474a-9933-9317b4f89f49,c49859e9-9c46-4c1e-a5e6-d7db59923b1b,1,283.58
cf76ec88-cd61-474a-9933-9317b4f89f49,0bb3e9d9-77e1-47c4-ad0b-76b27a53fe6d,1,327.28
cf76ec88-cd61-474a-9933-9317b4f89f49,36f2fed2-6bc5-43ce-9885-1d889a278876,3,179.36
cf76ec88-cd61-474a-9933-9317b4f89f49,b4e800a4-fdd5-470f-aedd-df53c1c6c4af,1,397.98
369891af-f666-44d9-bd52-3683c35e011a,a7607d5e-3863-4e10-b469-fe17bb9de6d3,2,425.86
24e6bf13-b352-43d4-83ce-d31677a4e55a,c5e89f15-8fc0-47d6-9160-e1b1e357b191,1,113.99
24e6bf13-b352-43d4-83ce-d31677a4e55a,886b6a09-b858-4a39-931f-10a7427a2719,2,11.77
24e6bf13-b352-43d4-83ce-d31677a4e55a,27687247-b2cb-4c6b-bedf-b730c9bbb4cb,1,266.39
24e6bf13-b352-43d4-83ce-d31677a4e55a,62296ce4-6b67-48db-b36c-826aa9486d1d,1,62.37
c1da30e7-ad01-4f0d-ab64-0cebe9af01fc,bec8de9c-3ac2-4cdd-8298-302838aa9b10,3,58.88
37b0e47d-2efd-4e86-bad8-a834c9d796c1,0960fd2f-4dce-47f3-b630-454b468b12be,3,92.24
37b0e47d-2efd-4e86-bad8-a834c9d796c1,8e28b413-bc08-4fdc-9f62-c04e2473c5be,1,143.36
37b0e47d-2efd-4e86-bad8-a834c9d796c1,fba3a22e-b0a7-4486-ab6c-24f78fdadc3d,1,107.88
37b0e47d-2efd-4e86-bad8-a834c9d796c1,d5af6596-58a7-49b6-951d-56092b8c1aa3,2,198.11
33e5ef75-b359-437c-99e0-c2f9c2340fc1,9c7a2a5a-8b76-48c4-85b9-1f1a4950f5e8,3,361.59
33e5ef75-b359-437c-99e0-c2f9c2340fc1,2552a0f3-07f6-4697-be00-01e69277ad97,1,159.36
33e5ef75-b359-437c-99e0-c2f9c2340fc1,4dfd6341-0c32-4df9-9b87-74697ac4a4a3,2,253.83
33e5ef75-b359-437c-99e0-c2f9c2340fc1,3e99e007-6364-4eaa-9a37-71281325c5f4,2,190.26
33e5ef75-b359-437c-99e0-c2f9c2340fc1,8d8a82e5-a4c4-4677-96eb-c1c24d8d7cd5,1,193.16
76e76025-9184-4ec6-97f7-4568e9325f2b,fba3a22e-b0a7-4486-ab6c-24f78fdadc3d,3,107.88
76e76025-9184-4ec6-97f7-4568e9325f2b,e61bae6d-9795-48ab-8abd-b265e914faa2,3,76.37
76e76025-9184-4ec6-97f7-4568e9325f2b,222f0b0e-f014-4deb-9ec3-14c685bed2be,2,66.96
d88dd36e-fe60-456c-a0bc-096c3feb0032,9a2c2907-e701-4082-9cd6-c06fab0f69c1,3,346.7
2342903d-addc-4405-873f-042815ce695e,bec8de9c-3ac2-4cdd-8298-302838aa9b10,1,58.88
2342903d-addc-4405-873f-042815ce695e,02775baa-ceab-4c48-a916-3b3aa062525f,1,440.04
2342903d-addc-4405-873f-042815ce695e,32cd0158-6961-42a2-ad17-7770d3a6324c,1,237.9
2342903d-addc-4405-873f-042815ce695e,ee7e6cb2-7bbd-47c8-adbb-3d831e6be24c,2,131.19
c1a8ea95-baef-46c8-891f-c503d70ae8ba,32fec89c-49ad-43f8-83ab-b408867b99fe,1,321.92
c1a8ea95-baef-46c8-891f-c503d70ae8ba,62296ce4-6b67-48db-b36c-826aa9486d1d,3,62.37
c1a8ea95-baef-46c8-891f-c503d70ae8ba,8702211d-ffe2-447a-b75e-bc293388d002,1,23.19
c1a8ea95-baef-46c8-891f-c503d70ae8ba,886b6a09-b858-4a39-931f-10a7427a2719,2,11.77
904121af-a872-448d-8422-bbc54a75a09c,1675c20a-3d01-46ed-8984-53db6eacfd18,1,51.21
904121af-a872-448d-8422-bbc54a75a09c,82b58ce2-827f-4a0b-962a-fbbbe651c147,3,365.98
904121af-a872-448d-8422-bbc54a75a09c,4d5636fb-3cd3-46f3-881e-424082caf8b6,1,385.64
904121af-a872-448d-8422-bbc54a75a09c,0c59fcd5-5560-4407-b7d4-777a6efca107,2,46.23
909b157d-617c-4e2a-affd-62e5d72d7d66,973d92eb-46af-48b9-9555-1e2485dd0ea3,3,418.49
5b1a4e7d-be15-47fa-9726-6dd9e681ea5e,e293ef41-9438-4a2e-b8a7-2d5971d06c49,3,385.07
5b1a4e7d-be15-47fa-9726-6dd9e681ea5e,3e99e007-6364-4eaa-9a37-71281325c5f4,1,190.26
6279ca9d-d6ab-487f-844d-eb7204fb03be,fb89c885-d0ef-469d-a2cb-aa681030038a,2,181.32
6279ca9d-d6ab-487f-844d-eb7204fb03be,6b871695-3ab3-4f1b-92d2-b9565a0cc04f,1,262.22
bafee3d5-8d77-42d9-b3f2-a946064216fc,72ee5499-da95-4b9b-97e2-bd72329717f9,1,386.29
bafee3d5-8d77-42d9-b3f2-a946064216fc,eec281ce-a1ad-4690-a380-706211dd3f1e,1,153.21
bafee3d5-8d77-42d9-b3f2-a946064216fc,6d7edd1f-f403-4458-9b13-bef37a6dbec8,1,423.83
d0891285-6013-44d6-b8a3-d95b30b08de2,53faaf50-e3e5-41f0-bd2a-2c3a43763120,1,489.67
a6e0340a-5cfb-46f5-a851-1d28c907db3a,fc27cbfb-fd30-4df6-9c10-fe41c613958c,3,266.96
a6e0340a-5cfb-46f5-a851-1d28c907db3a,140091c4-080a-4ba9-b908-7b3d9b1dbd4c,3,82.78
a6e0340a-5cfb-46f5-a851-1d28c907db3a,4d5636fb-3cd3-46f3-881e-424082caf8b6,1,385.64
a6e0340a-5cfb-46f5-a851-1d28c907db3a,9064e0d3-ca28-497f-9515-7ddb81d0d149,3,125.58
d7dc713e-b90c-4f95-a578-26199d13ee23,32fec89c-49ad-43f8-83ab-b408867b99fe,2,321.92
d7dc713e-b90c-4f95-a578-26199d13ee23,718668be-1868-4478-9582-7953ae4083a6,2,452.07
d7dc713e-b90c-4f95-a578-26199d13ee23,6eb8a8b9-759c-4f7d-8b25-996b72bd399d,1,341.2
1722e357-9aa2-4ff0-b231-d569c0c54d84,4d5636fb-3cd3-46f3-881e-424082caf8b6,2,385.64
1722e357-9aa2-4ff0-b231-d569c0c54d84,32fec89c-49ad-43f8-83ab-b408867b99fe,1,321.92
1722e357-9aa2-4ff0-b231-d569c0c54d84,fa15871a-5519-4c15-b873-dd83e927fcdc,1,456.13
1722e357-9aa2-4ff0-b231-d569c0c54d84,1f8dee74-7995-409d-b01a-861ce6f2e52d,1,49.94
1722e357-9aa2-4ff0-b231-d569c0c54d84,428175c8-036e-42c6-9d6a-df20edf1f360,3,94.61
04580a1a-ed69-4d05-814c-c27f87964e4a,fba3a22e-b0a7-4486-ab6c-24f78fdadc3d,2,107.88
04580a1a-ed69-4d05-814c-c27f87964e4a,26e427e5-45f8-42c2-888d-56968b963802,3,106.72
04580a1a-ed69-4d05-814c-c27f87964e4a,fb89c885-d0ef-469d-a2cb-aa681030038a,2,181.32
86256cbd-7945-4e24-a776-c04a46f702bc,5a88b535-82eb-4e95-b2f6-118acf223f44,3,134.87
08d7183f-9c11-4ef5-a863-801d91fee6f5,153fe594-c5a3-44e2-b334-10eda8088409,1,222.64
08d7183f-9c11-4ef5-a863-801d91fee6f5,c4eb52b8-cc4d-47eb-b9bf-5b0612f9ab36,3,59.26
08d7183f-9c11-4ef5-a863-801d91fee6f5,0812e5c2-af4c-4378-bc9e-af94c7acf6e5,2,424.28
08d7183f-9c11-4ef5-a863-801d91fee6f5,02775baa-ceab-4c48-a916-3b3aa062525f,1,440.04
08d7183f-9c11-4ef5-a863-801d91fee6f5,3b96876a-8882-4651-9426-68e98708ef42,2,312.41
05cf4246-d488-49f9-960c-604d04054acd,c2611d06-90da-4cba-a8d0-bb6a63aeeccc,1,371.95
05cf4246-d488-49f9-960c-604d04054acd,0fa2c767-67bf-4d80-a7b5-3a19bf682a9b,2,181.63
05cf4246-d488-49f9-960c-604d04054acd,02775baa-ceab-4c48-a916-3b3aa062525f,3,440.04
05cf4246-d488-49f9-960c-604d04054acd,b1363bf4-40bf-46e9-a91b-bd4197d92d67,3,485.28
1e1ff496-d47d-44a5-bd0f-8b89e17c23b0,32cd0158-6961-42a2-ad17-7770d3a6324c,1,237.9
1e1ff496-d47d-44a5-bd0f-8b89e17c23b0,bec8de9c-3ac2-4cdd-8298-302838aa9b10,1,58.88
1e1ff496-d47d-44a5-bd0f-8b89e17c23b0,c8717b5b-70e7-4450-a41b-efd1724abae6,2,99.6
1e1ff496-d47d-44a5-bd0f-8b89e17c23b0,d428e2ba-f818-4644-a762-67cea4bb8c74,2,433.09
6934ceb3-d54b-491a-9c09-c9072a8d6a36,886b6a09-b858-4a39-931f-10a7427a2719,2,11.77
408934f6-8a06-45ec-92fe-4fcb8d9aa2f8,bd18e9f3-7522-4176-b046-05c4f9ed1c6c,3,332.8
c73e1978-8279-49d6-af4f-69587f70d070,d5007b00-f4e8-4e15-9e2c-feec4f4b4911,3,356.01
c73e1978-8279-49d6-af4f-69587f70d070,46106341-3270-4759-aea8-0e3de2eda199,1,247.79
0160e488-bd05-4b94-b606-dbda412ece3f,cbe9c003-cd89-4514-b96d-5d559d77dd94,2,437.16
770c7c7d-850a-4042-ae01-62994a886910,dacbdf65-59aa-444c-bd82-0aaf2dc03e4c,3,386.36
770c7c7d-850a-4042-ae01-62994a886910,5e1a4f4d-47bf-41ed-9402-d94681363a6c,3,261.5
770c7c7d-850a-4042-ae01-62994a886910,dacbdf65-59aa-444c-bd82-0aaf2dc03e4c,2,386.36
770c7c7d-850a-4042-ae01-62994a886910,cf2cebdd-1282-4175-8d13-5d46d7afbd4a,3,445.99
3d9df438-0496-4f68-8133-d2e7ef184b37,27687247-b2cb-4c6b-bedf-b730c9bbb4cb,3,266.39
3d9df438-0496-4f68-8133-d2e7ef184b37,c2cc6696-e249-4ad1-b55a-17dc7d5d167c,1,464.85
3d9df438-0496-4f68-8133-d2e7ef184b37,c4eb52b8-cc4d-47eb-b9bf-5b0612f9ab36,2,59.26
beae318f-3b03-4498-a93e-69718650a087,9174cbff-5568-44ab-bb63-64f36de5f81b,2,289.15
beae318f-3b03-4498-a93e-69718650a087,7a7f6c60-dae1-41e9-8b42-042e49f1c418,1,223.37
beae318f-3b03-4498-a93e-69718650a087,8e28b413-bc08-4fdc-9f62-c04e2473c5be,3,143.36
beae318f-3b03-4498-a93e-69718650a087,002be4ac-446c-426b-b03f-a11e4443bc9e,3,124.04
